,season,match_id,inning,batting_team,batsman,batsman_runs,balls_faced,Strike-Rate,More-Than-30,More-Than-50,More-Than-100
109,2008,8,1,Chennai Super Kings,SK Raina,53,37.0,143.24,1,1,0
110,2008,8,2,Mumbai Indians,A Nehra,1,2.0,50.0,0,0,0
111,2008,8,2,Mumbai Indians,AM Nayar,45,20.0,225.0,1,0,0
112,2008,8,2,Mumbai Indians,DJ Bravo,24,16.0,150.0,0,0,0
113,2008,8,2,Mumbai Indians,Harbhajan Singh,28,14.0,200.0,0,0,0
114,2008,8,2,Mumbai Indians,L Ronchi,2,3.0,66.67,0,0,0
115,2008,8,2,Mumbai Indians,MA Khote,9,5.0,180.0,0,0,0
116,2008,8,2,Mumbai Indians,RV Uthappa,43,36.0,119.44,1,0,0
117,2008,8,2,Mumbai Indians,SM Pollock,17,15.0,113.33,0,0,0
118,2008,8,2,Mumbai Indians,ST Jayasuriya,20,11.0,181.82,0,0,0
119,2008,9,1,Deccan Chargers,A Symonds,117,53.0,220.75,1,1,1
120,2008,9,1,Deccan Chargers,AC Gilchrist,13,9.0,144.44,0,0,0
121,2008,9,1,Deccan Chargers,AS Yadav,16,9.0,177.78,0,0,0
122,2008,9,1,Deccan Chargers,RG Sharma,36,30.0,120.0,1,0,0
123,2008,9,1,Deccan Chargers,Shahid Afridi,10,4.0,250.0,0,0,0
124,2008,9,1,Deccan Chargers,VVS Laxman,16,16.0,100.0,0,0,0
125,2008,9,2,Rajasthan Royals,D Salunkhe,1,1.0,100.0,0,0,0
126,2008,9,2,Rajasthan Royals,GC Smith,71,45.0,157.78,1,1,0
127,2008,9,2,Rajasthan Royals,Kamran Akmal,12,9.0,133.33,0,0,0
128,2008,9,2,Rajasthan Royals,M Kaif,34,16.0,212.5,1,0,0
129,2008,9,2,Rajasthan Royals,Pankaj Singh,4,3.0,133.33,0,0,0
130,2008,9,2,Rajasthan Royals,RA Jadeja,1,3.0,33.33,0,0,0
131,2008,9,2,Rajasthan Royals,SK Warne,22,9.0,244.44,0,0,0
132,2008,9,2,Rajasthan Royals,SR Watson,4,6.0,66.67,0,0,0
133,2008,9,2,Rajasthan Royals,YK Pathan,61,28.0,217.86,1,1,0
134,2008,10,1,Kings XI Punjab,B Lee,16,8.0,200.0,0,0,0
135,2008,10,1,Kings XI Punjab,DPMD Jayawardene,12,7.0,171.43,0,0,0
136,2008,10,1,Kings XI Punjab,IK Pathan,6,3.0,200.0,0,0,0
137,2008,10,1,Kings XI Punjab,K Goel,18,21.0,85.71,0,0,0
138,2008,10,1,Kings XI Punjab,KC Sangakkara,94,56.0,167.86,1,1,0
139,2008,10,1,Kings XI Punjab,PP Chawla,0,1.0,0.0,0,0,0
140,2008,10,1,Kings XI Punjab,RR Sarwan,7,9.0,77.78,0,0,0
141,2008,10,1,Kings XI Punjab,S Sohal,0,4.0,0.0,0,0,0
142,2008,10,1,Kings XI Punjab,S Sreesanth,0,1.0,0.0,0,0,0
143,2008,10,1,Kings XI Punjab,VRV Singh,4,2.0,200.0,0,0,0
144,2008,10,1,Kings XI Punjab,Yuvraj Singh,18,9.0,200.0,0,0,0
145,2008,10,2,Mumbai Indians,A Nehra,2,10.0,20.0,0,0,0
146,2008,10,2,Mumbai Indians,AM Nayar,2,3.0,66.67,0,0,0
147,2008,10,2,Mumbai Indians,DJ Bravo,23,21.0,109.52,0,0,0
148,2008,10,2,Mumbai Indians,DS Kulkarni,2,16.0,12.5,0,0,0
149,2008,10,2,Mumbai Indians,Harbhajan Singh,0,1.0,0.0,0,0,0
150,2008,10,2,Mumbai Indians,L Ronchi,11,8.0,137.5,0,0,0
151,2008,10,2,Mumbai Indians,MA Khote,8,7.0,114.29,0,0,0
152,2008,10,2,Mumbai Indians,RV Uthappa,21,18.0,116.67,0,0,0
153,2008,10,2,Mumbai Indians,SM Pollock,22,21.0,104.76,0,0,0
154,2008,10,2,Mumbai Indians,SS Tiwary,17,10.0,170.0,0,0,0
155,2008,10,2,Mumbai Indians,ST Jayasuriya,1,7.0,14.29,0,0,0
156,2008,11,1,Royal Challengers Bangalore,JH Kallis,11,10.0,110.0,0,0,0
157,2008,11,1,Royal Challengers Bangalore,LRPL Taylor,44,20.0,220.0,1,0,0
158,2008,11,1,Royal Challengers Bangalore,MV Boucher,4,10.0,40.0,0,0,0
159,2008,11,1,Royal Challengers Bangalore,P Kumar,34,30.0,113.33,1,0,0
160,2008,11,1,Royal Challengers Bangalore,R Dravid,0,1.0,0.0,0,0,0
161,2008,11,1,Royal Challengers Bangalore,R Vinay Kumar,1,1.0,100.0,0,0,0
162,2008,11,1,Royal Challengers Bangalore,S Chanderpaul,2,9.0,22.22,0,0,0
163,2008,11,1,Royal Challengers Bangalore,SB Joshi,3,8.0,37.5,0,0,0
164,2008,11,1,Royal Challengers Bangalore,V Kohli,13,14.0,92.86,0,0,0
165,2008,11,1,Royal Challengers Bangalore,Z Khan,17,18.0,94.44,0,0,0
166,2008,11,2,Rajasthan Royals,GC Smith,49,42.0,116.67,1,0,0
167,2008,11,2,Rajasthan Royals,M Kaif,4,6.0,66.67,0,0,0
168,2008,11,2,Rajasthan Royals,M Rawat,0,2.0,0.0,0,0,0
169,2008,11,2,Rajasthan Royals,SR Watson,61,41.0,148.78,1,1,0
170,2008,11,2,Rajasthan Royals,YK Pathan,21,12.0,175.0,0,0,0
171,2008,12,1,Kolkata Knight Riders,AB Agarkar,11,9.0,122.22,0,0,0
172,2008,12,1,Kolkata Knight Riders,BB McCullum,24,12.0,200.0,0,0,0
173,2008,12,1,Kolkata Knight Riders,DJ Hussey,0,2.0,0.0,0,0,0
174,2008,12,1,Kolkata Knight Riders,I Sharma,4,3.0,133.33,0,0,0
175,2008,12,1,Kolkata Knight Riders,LR Shukla,42,33.0,127.27,1,0,0
176,2008,12,1,Kolkata Knight Riders,M Kartik,3,3.0,100.0,0,0,0
177,2008,12,1,Kolkata Knight Riders,Mohammad Hafeez,16,24.0,66.67,0,0,0
178,2008,12,1,Kolkata Knight Riders,RT Ponting,0,1.0,0.0,0,0,0
179,2008,12,1,Kolkata Knight Riders,SC Ganguly,12,19.0,63.16,0,0,0
180,2008,12,1,Kolkata Knight Riders,WP Saha,27,16.0,168.75,0,0,0
181,2008,12,2,Chennai Super Kings,ML Hayden,70,49.0,142.86,1,1,0
182,2008,12,2,Chennai Super Kings,MS Dhoni,43,27.0,159.26,1,0,0
183,2008,12,2,Chennai Super Kings,PA Patel,21,27.0,77.78,0,0,0
184,2008,13,1,Mumbai Indians,AM Nayar,34,19.0,178.95,1,0,0
185,2008,13,1,Mumbai Indians,AM Rahane,0,7.0,0.0,0,0,0
186,2008,13,1,Mumbai Indians,DJ Bravo,34,18.0,188.89,1,0,0
187,2008,13,1,Mumbai Indians,L Ronchi,13,11.0,118.18,0,0,0
188,2008,13,1,Mumbai Indians,MA Khote,7,10.0,70.0,0,0,0
189,2008,13,1,Mumbai Indians,RV Uthappa,6,5.0,120.0,0,0,0
190,2008,13,1,Mumbai Indians,SM Pollock,31,31.0,100.0,1,0,0
191,2008,13,1,Mumbai Indians,ST Jayasuriya,18,21.0,85.71,0,0,0
192,2008,13,2,Deccan Chargers,AC Gilchrist,109,47.0,231.91,1,1,1
193,2008,13,2,Deccan Chargers,VVS Laxman,37,26.0,142.31,1,0,0
194,2008,14,1,Delhi Daredevils,G Gambhir,18,14.0,128.57,0,0,0
195,2008,14,1,Delhi Daredevils,KD Karthik,24,14.0,171.43,0,0,0
196,2008,14,1,Delhi Daredevils,MF Maharoof,18,12.0,150.0,0,0,0
197,2008,14,1,Delhi Daredevils,MK Tiwary,39,34.0,114.71,1,0,0
198,2008,14,1,Delhi Daredevils,R Bhatia,17,15.0,113.33,0,0,0
199,2008,14,1,Delhi Daredevils,S Dhawan,0,3.0,0.0,0,0,0
200,2008,14,1,Delhi Daredevils,Shoaib Malik,19,17.0,111.76,0,0,0
201,2008,14,1,Delhi Daredevils,V Sehwag,6,6.0,100.0,0,0,0
202,2008,14,1,Delhi Daredevils,VY Mahesh,6,5.0,120.0,0,0,0
203,2008,14,2,Kings XI Punjab,B Lee,1,3.0,33.33,0,0,0
204,2008,14,2,Kings XI Punjab,DPMD Jayawardene,15,14.0,107.14,0,0,0
205,2008,14,2,Kings XI Punjab,IK Pathan,10,7.0,142.86,0,0,0
206,2008,14,2,Kings XI Punjab,K Goel,1,3.0,33.33,0,0,0
207,2008,14,2,Kings XI Punjab,KC Sangakkara,4,2.0,200.0,0,0,0
208,2008,14,2,Kings XI Punjab,SM Katich,75,52.0,144.23,1,1,0
209,2008,14,2,Kings XI Punjab,TM Srivastava,7,9.0,77.78,0,0,0
210,2008,14,2,Kings XI Punjab,Yuvraj Singh,40,29.0,137.93,1,0,0
211,2008,15,1,Chennai Super Kings,MEK Hussey,47,37.0,127.03,1,0,0
212,2008,15,1,Chennai Super Kings,ML Hayden,13,19.0,68.42,0,0,0
213,2008,15,1,Chennai Super Kings,MS Dhoni,65,30.0,216.67,1,1,0
214,2008,15,1,Chennai Super Kings,PA Patel,21,17.0,123.53,0,0,0
215,2008,15,1,Chennai Super Kings,SK Raina,28,17.0,164.71,0,0,0
216,2008,15,2,Royal Challengers Bangalore,B Akhil,2,3.0,66.67,0,0,0
217,2008,15,2,Royal Challengers Bangalore,B Chipli,8,11.0,72.73,0,0,0
218,2008,15,2,Royal Challengers Bangalore,DW Steyn,1,2.0,50.0,0,0,0
219,2008,15,2,Royal Challengers Bangalore,JH Kallis,14,10.0,140.0,0,0,0
220,2008,15,2,Royal Challengers Bangalore,LRPL Taylor,53,34.0,155.88,1,1,0
221,2008,15,2,Royal Challengers Bangalore,MV Boucher,4,6.0,66.67,0,0,0
222,2008,15,2,Royal Challengers Bangalore,P Kumar,6,5.0,120.0,0,0,0
223,2008,15,2,Royal Challengers Bangalore,R Dravid,0,1.0,0.0,0,0,0
224,2008,15,2,Royal Challengers Bangalore,V Kohli,12,7.0,171.43,0,0,0
225,2008,15,2,Royal Challengers Bangalore,W Jaffer,50,33.0,151.52,1,1,0
226,2008,15,2,Royal Challengers Bangalore,Z Khan,8,6.0,133.33,0,0,0
227,2008,16,1,Kolkata Knight Riders,AB Agarkar,2,6.0,33.33,0,0,0
228,2008,16,1,Kolkata Knight Riders,BB McCullum,1,2.0,50.0,0,0,0
229,2008,16,1,Kolkata Knight Riders,DB Das,29,20.0,145.0,0,0,0
230,2008,16,1,Kolkata Knight Riders,DJ Hussey,17,20.0,85.0,0,0,0
231,2008,16,1,Kolkata Knight Riders,LR Shukla,40,22.0,181.82,1,0,0
232,2008,16,1,Kolkata Knight Riders,M Kartik,10,11.0,90.91,0,0,0
233,2008,16,1,Kolkata Knight Riders,Mohammad Hafeez,2,6.0,33.33,0,0,0
234,2008,16,1,Kolkata Knight Riders,RT Ponting,19,31.0,61.29,0,0,0
235,2008,16,1,Kolkata Knight Riders,SC Ganguly,4,2.0,200.0,0,0,0
236,2008,16,2,Mumbai Indians,AM Rahane,4,10.0,40.0,0,0,0
237,2008,16,2,Mumbai Indians,DJ Bravo,64,53.0,120.75,1,1,0
238,2008,16,2,Mumbai Indians,MK Pandey,0,3.0,0.0,0,0,0
239,2008,16,2,Mumbai Indians,RV Uthappa,37,37.0,100.0,1,0,0
240,2008,16,2,Mumbai Indians,ST Jayasuriya,18,10.0,180.0,0,0,0
241,2008,17,1,Delhi Daredevils,G Gambhir,86,54.0,159.26,1,1,0
242,2008,17,1,Delhi Daredevils,KD Karthik,2,4.0,50.0,0,0,0
243,2008,17,1,Delhi Daredevils,MK Tiwary,11,9.0,122.22,0,0,0
244,2008,17,1,Delhi Daredevils,R Bhatia,8,5.0,160.0,0,0,0
245,2008,17,1,Delhi Daredevils,S Dhawan,50,33.0,151.52,1,1,0
246,2008,17,1,Delhi Daredevils,Shoaib Malik,6,4.0,150.0,0,0,0
247,2008,17,1,Delhi Daredevils,V Sehwag,24,12.0,200.0,0,0,0
248,2008,17,2,Royal Challengers Bangalore,JH Kallis,54,44.0,122.73,1,1,0
249,2008,17,2,Royal Challengers Bangalore,LRPL Taylor,29,15.0,193.33,0,0,0
250,2008,17,2,Royal Challengers Bangalore,MV Boucher,31,17.0,182.35,1,0,0
251,2008,17,2,Royal Challengers Bangalore,P Kumar,6,5.0,120.0,0,0,0
252,2008,17,2,Royal Challengers Bangalore,R Dravid,38,30.0,126.67,1,0,0
253,2008,17,2,Royal Challengers Bangalore,V Kohli,1,1.0,100.0,0,0,0
254,2008,17,2,Royal Challengers Bangalore,W Jaffer,10,9.0,111.11,0,0,0
255,2008,18,1,Deccan Chargers,AC Gilchrist,6,6.0,100.0,0,0,0
256,2008,18,1,Deccan Chargers,D Kalyankrishna,3,8.0,37.5,0,0,0
257,2008,18,1,Deccan Chargers,DNT Zoysa,1,2.0,50.0,0,0,0
258,2008,18,1,Deccan Chargers,HH Gibbs,7,9.0,77.78,0,0,0
259,2008,18,1,Deccan Chargers,RG Sharma,76,42.0,180.95,1,1,0
260,2008,18,1,Deccan Chargers,RP Singh,2,2.0,100.0,0,0,0
261,2008,18,1,Deccan Chargers,SB Bangar,3,8.0,37.5,0,0,0
262,2008,18,1,Deccan Chargers,Shahid Afridi,13,7.0,185.71,0,0,0
263,2008,18,1,Deccan Chargers,VVS Laxman,48,34.0,141.18,1,0,0
264,2008,18,1,Deccan Chargers,Y Venugopal Rao,1,2.0,50.0,0,0,0
265,2008,18,2,Kings XI Punjab,DPMD Jayawardene,45,23.0,195.65,1,0,0
266,2008,18,2,Kings XI Punjab,KC Sangakkara,3,4.0,75.0,0,0,0
267,2008,18,2,Kings XI Punjab,RR Sarwan,15,15.0,100.0,0,0,0
268,2008,18,2,Kings XI Punjab,SE Marsh,84,62.0,135.48,1,1,0
269,2008,18,2,Kings XI Punjab,Yuvraj Singh,14,9.0,155.56,0,0,0
270,2008,19,1,Rajasthan Royals,GC Smith,2,7.0,28.57,0,0,0
271,2008,19,1,Rajasthan Royals,M Kaif,21,18.0,116.67,0,0,0
272,2008,19,1,Rajasthan Royals,M Rawat,1,1.0,100.0,0,0,0
273,2008,19,1,Rajasthan Royals,RA Jadeja,33,19.0,173.68,1,0,0
274,2008,19,1,Rajasthan Royals,SA Asnodkar,60,34.0,176.47,1,1,0
275,2008,19,1,Rajasthan Royals,SK Warne,7,8.0,87.5,0,0,0
276,2008,19,1,Rajasthan Royals,SR Watson,0,1.0,0.0,0,0,0
277,2008,19,1,Rajasthan Royals,Sohail Tanvir,3,3.0,100.0,0,0,0
278,2008,19,1,Rajasthan Royals,YK Pathan,55,33.0,166.67,1,1,0
279,2008,19,2,Kolkata Knight Riders,AB Agarkar,20,13.0,153.85,0,0,0
280,2008,19,2,Kolkata Knight Riders,AB Dinda,1,3.0,33.33,0,0,0
281,2008,19,2,Kolkata Knight Riders,BJ Hodge,1,3.0,33.33,0,0,0
282,2008,19,2,Kolkata Knight Riders,DB Das,11,13.0,84.62,0,0,0
283,2008,19,2,Kolkata Knight Riders,DJ Hussey,42,30.0,140.0,1,0,0
284,2008,19,2,Kolkata Knight Riders,I Sharma,1,1.0,100.0,0,0,0
285,2008,19,2,Kolkata Knight Riders,LR Shukla,2,2.0,100.0,0,0,0
286,2008,19,2,Kolkata Knight Riders,SC Ganguly,51,39.0,130.77,1,1,0
287,2008,19,2,Kolkata Knight Riders,Salman Butt,7,7.0,100.0,0,0,0
